Run ID,Transform Init,Transforms,Output Transform,Fold,Best Epoch,Test F1,Test Precision,Test Recall,Test Accuracy,TN,FP,FN,TP
va13lc3r,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.03, 0.03))",None,2,39,0.0,0.0,0.0,,144,0,27,0
w5q13e2q,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.5, 0.5))",None,2,11,0.0,0.0,0.0,,144,0,27,0
ihf0bv0i,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.3, 0.3))",None,2,17,0.0,0.0,0.0,,127,17,27,0
n49zfxq0,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.1, 0.1))",None,2,14,0.21052631578947367,0.3636363636363637,0.14814814814814814,,137,7,23,4
q53pds7t,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.09, 0.09))",None,2,12,0.13333333333333333,0.6666666666666666,0.07407407407407407,,143,1,25,2
wz2ykv98,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.03, 0.03))",None,2,19,0.07142857142857142,1.0,0.037037037037037035,,144,0,26,1
hp4mx1ky,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.5, 0.5))",None,2,14,0.07058823529411765,0.05172413793103448,0.1111111111111111,,89,55,24,3
3vj5y0jh,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.3, 0.3))",None,2,12,0.06557377049180327,0.058823529411764705,0.07407407407407407,,112,32,25,2
ky13q496,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.1, 0.1))",None,2,13,0.0,0.0,0.0,,137,7,27,0
ihzmhbt2,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.09, 0.09))",None,2,14,0.0,0.0,0.0,,137,7,27,0
